"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES"
"USW00023174","2012-02","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2.9",",W","5.3","X","0.0",",X","2",",X","0",",X","0",",X","","","","","0",",X","0",",X","0",",X","9",",X","0",",X","3","","","","","","5.0",",X,16,","","","","","2.3",",,X,15,","25.6",",X,09,","542.8","X","127.8",",X","3.1",",,,X","","","13.93",",X","18.52",",,,X","9.33",",,,X","","","","","270",",X","270","1,X","","","","","17.0",",X","19.2","1,X","",""
"USW00023174","2012-03","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","3.4",",W","9.3","X","4.0",",X","6",",X","4",",X","0",",X","","","","","0",",X","0",",X","0",",X","7",",X","0",",X","4","","3","","","","6.1",",X,08,","","","","","24.9",",,X,25,","30.6",",X,04,","682.1","X","139.3",",X","45.3",",,,X","","","13.97",",X","17.90",",,,X","10.04",",,,X","","","","","270",",X","270",",X","","","","","18.3",",X","21.5",",X","",""
"USW00023174","2012-04","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","3.5",",W","12.6","X","3.3",",X","6",",X","5",",X","0",",X","","","","","0",",X","0",",X","0",",X","6",",X","0",",X","10","","2","","1","","7.2",",X,14,","","","","","11.2",",,X,13,","27.8",",X,07,","773.8","X","91.7",",X","38.3",",,,X","","","15.39",",X","19.13",",,,X","11.65",",,,X","","","","","270",",X","270","1,X","","","","","16.1",",X","19.7","1,X","",""
"USW00023174","2012-05","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","3.4",",W","15.4","X","2.8",",X","1",",X","0",",X","0",",X","","","","","0",",X","0",",X","0",",X","10",",X","0",",X","4","","","","","","12.2",",X,27,+","","","","","0.3",",,X,01,","23.3",",X,29,","810.3","X","36.5",",X","0.3",",,,X","","","17.25",",X","20.05",",,,X","14.44",",,,X","","","","","260",",X","260",",X","","","","","13.4",",X","16.1",",X","",""
"USW00023174","2012-06","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","3.4",",W","24.1","X","8.7",",X","0",",X","0",",X","0",",X","","","","","0",",X","0",",X","0",",X","17",",X","0",",X","4","","","","","","14.4",",X,26,+","","","","","0.0",",,X,30,+","23.3",",X,08,+","813.9","X","3.6",",X","0.0",",,,X","","","18.50",",X","21.12",",,,X","15.88",",,,X","","","","","260",",X","270",",X","","","","","11.2",",X","12.5",",X","",""
"USW00023174","2012-07","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","3.3",",W","55.6","X","31.5",",X","0",",X","0",",X","0",",X","","","","","0",",X","0",",X","0",",X","28",",X","0",",X","9","","2","","","","13.9",",X,08,+","","","","","0.0",",T,X,18,+","30.0",",X,19,","3.3","X","3.3",",X","0.0",",T,,X","","","19.24",",X","22.00",",,,X","16.48",",,,X","","","","","260",",X","220",",X","","","","","8.9",",X","11.6",",X","",""
"USW00023174","2012-08","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","3.2",",X","180.3","X","124.7",",X","0",",X","0",",X","0",",X","","","","","0",",X","0",",X","0",",X","31",",X","0",",X","8","","","","","","16.7",",X,05,+","","","","","0.0",",,X,31,+","29.4",",X,29,","3.3","X","0.0",",X","0.0",",,,X","","","22.36",",X","25.55",",,,X","19.16",",,,X","","","","","260",",X","280","1,X","","","","","8.9",",X","11.6","1,X","",""
"USW00023174","2012-09","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2.9",",X","300.8","X","120.5",",X","0",",X","0",",X","0",",X","","","","","0",",X","0",",X","0",",X","30",",X","1",",X","7","","1","","","","16.7",",X,25,","","","","","0.0",",T,X,12,+","36.7",",X,15,","3.3","X","0.0",",X","0.0",",T,,X","","","22.35",",X","25.94",",,,X","18.76",",,,X","","","","","270",",X","280","2,X","","","","","9.8",",X","11.2","2,X","",""
"USW00023174","2012-10","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2.9",",X","376.9","X","76.1",",X","3",",X","1",",X","0",",X","","","","","0",",X","0",",X","0",",X","28",",X","1",",X","11","","3","","1","","12.8",",X,30,+","","","","","2.8",",,X,11,","33.9",",X,17,","10.5","X","7.2",",X","3.9",",,,X","","","20.55",",X","24.64",",,,X","16.47",",,,X","","","","","270",",X","290","3,X","","","","","11.2",",X","16.1","3,X","",""
"USW00023174","2012-11","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2.8",",X","390.3","X","13.4",",X","6",",X","3",",X","0",",X","","","","","0",",X","0",",X","0",",X","8",",X","1",",X","12","","6","","","","8.3",",X,12,+","","","","","17.0",",,X,30,","32.8",",X,05,","62.6","X","52.1",",X","33.4",",,,X","","","17.04",",X","20.96",",,,X","13.12",",,,X","","","","","260",",X","260",",X","","","","","14.8",",X","16.5",",X","",""
"USW00023174","2012-12","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2.7",",X","390.3","X","0.0",",X","12",",X","5",",X","1",",X","","","","","0",",X","0",",X","0",",X","0",",X","0",",X","8","","4","","1","","5.0",",X,31,","","","","","36.1",",,X,24,","20.0",",X,20,+","208.2","X","145.6",",X","71.7",",,,X","","","13.64",",X","16.82",",,,X","10.45",",,,X","","","","","320",",X","320","3,X","","","","","13.9",",X","17.9","3,X","",""
"USW00023174","2013-01","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2.5",",X","2.5","W","2.5",",X","7",",X","4",",X","0",",X","","","","","0",",X","0",",X","0",",X","9",",X","0",",X","7","","1","","","","3.3",",X,15,+","","","","","19.3",",,X,24,","26.7",",X,22,+","357.4","W","149.2",",X","33.0",",,,X","","","13.60",",X","18.73",",,,X","8.48",",,,X","","","","","280",",X","280","1,X","","","","","14.3",",X","17.0","1,X","",""
"USW00023174","2013-02","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2.9",",X","3.6","W","1.1",",X","2",",X","1",",X","0",",X","","","","","0",",X","0",",X","0",",X","8",",X","0",",X","6","","3","","","","3.9",",X,09,","","","","","3.3",",,X,19,","26.7",",X,16,+","496.8","W","139.4",",X","5.1",",,,X","","","13.39",",X","18.20",",,,X","8.59",",,,X","","","","","260",",X","260","1,X","","","","","14.8",",X","20.1","1,X","",""
"USW00023174","2013-03","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2.9",",X","7.5","W","3.9",",X","2",",X","1",",X","0",",X","","","","","0",",X","0",",X","0",",X","3",",X","0",",X","12","","6","","","","8.9",",X,10,+","","","","","15.0",",,X,08,","27.8",",X,02,","600.9","W","104.1",",X","16.8",",,,X","","","15.10",",X","18.51",",,,X","11.69",",,,X","","","","","270",",X","270",",X","","","","","10.7",",X","13.0",",X","",""
"USW00023174","2013-04","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","3.7",",W","9.2","W","1.7",",W","1",",W","0",",W","0",",W","","","","","0",",W","0",",W","0",",W","11",",W","0",",W","4","","","","","","10.6",",W,16,","","","","","1.5",",,W,15,","26.1",",W,19,","650.3","W","49.4",",W","1.5",",,,W","","","16.74",",W","20.16",",,,W","13.32",",,,W","","","","","270",",W","280",",W","","","","","16.1",",W","18.3",",W","",""
"USW00023174","2013-05","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","3.5",",W","40.5","W","31.3",",W","3",",W","2",",W","0",",W","","","","","0",",W","0",",W","0",",W","25",",W","1",",W","9","","","","1","","14.4",",W,19,+","","","","","5.1",",,W,07,","32.2",",W,03,","655.3","W","5.0",",W","10.0",",,,W","","","19.18",",W","22.54",",,,W","15.82",",,,W","","","","","260",",W","250","1,W","","","","","13.0",",W","15.7","1,W","",""
"USW00023174","2013-06","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","3.3",",W","89.7","W","49.2",",W","0",",W","0",",W","0",",W","0","1,W","0",",W","0",",W","0",",W","0",",W","26",",W","0",",W","5","","","","","","15.6",",W,17,","0","1,,W,30,+","0",",,W,30,+","0.0",",,W,30,+","29.4",",W,30,","655.9","W","0.6",",W","0.0",",,,W","0",",,,W","19.96",",W","22.83",",,,W","17.08",",,,W","","","","","260",",W","230",",W","","","","","9.4",",W","17.9",",W","",""
"USW00023174","2013-07","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","3.3",",W","157.8","W","68.1",",W","2",",W","0",",W","0",",W","","","","","0",",W","0",",W","0",",W","31",",W","0",",W","12","","","","","","16.7",",W,24,+","","","","","0.5",",,W,26,","27.2",",W,01,","0.0","W","0.0",",W","0.8",",,,W","","","20.53",",W","23.29",",,,W","17.77",",,,W","","","","","260",",W","260",",W","","","","","9.8",",W","11.6",",W","",""
"USW00023174","2013-08","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","3.2",",W","221.1","W","63.3",",W","0",",W","0",",W","0",",W","","","0",",W","0",",W","0",",W","0",",W","30",",W","1",",W","8","","","","","","13.9",",W,25,","","","0",",,W,31,+","0.0",",T,W,01,","33.3",",W,30,","1.1","W","1.1",",W","0.0",",T,,W","0",",,,W","20.34",",W","23.41",",,,W","17.27",",,,W","","","","","270",",W","280",",W","","","","","9.8",",W","12.5",",W","",""
"USW00023174","2013-09","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","3.1",",W","306.9","W","85.8",",W","0",",W","0",",W","0",",W","","","0",",W","0",",W","0",",W","0",",W","29",",W","0",",W","10","","","","","","13.3",",W,29,","","","0",",,W,30,+","0.0",",,W,30,+","30.6",",W,28,","1.1","W","0.0",",W","0.0",",,,W","0",",,,W","21.19",",W","24.85",",,,W","17.54",",,,W","","","","","270",",W","270",",W","","","","","13.9",",W","17.0",",W","",""
"USW00023174","2013-10","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2.8",",W","344.5","W","37.6",",W","1",",W","0",",W","0",",W","","","","","0",",W","0",",W","0",",W","16",",W","2",",W","3","","","","","","11.1",",W,31,+","","","","","0.5",",,W,09,","32.8",",W,06,+","26.2","W","25.1",",W","0.5",",,,W","","","18.74",",W","22.85",",,,W","14.62",",,,W","","","","","280",",W","280",",W","","","","","13.0",",W","14.8",",W","",""
"USW00023174","2013-11","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2.5",",W","365.3","W","20.8",",W","3",",W","3",",W","0",",W","","","","","0",",W","0",",W","0",",W","14",",W","1",",W","5","","","","","","10.0",",W,25,","","","","","7.9",",,W,29,","32.2",",W,14,","62.3","W","36.1",",W","17.5",",,,W","","","17.83",",W","22.44",",,,W","13.21",",,,W","","","","","270",",W","270","1,W","","","","","12.5",",W","14.3","1,W","",""
"USW00023174","2013-12","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2.2",",W","372.8","W","7.5",",W","2",",W","1",",W","0",",W","","","","","0",",W","0",",W","0",",W","15",",W","0",",W","6","","","","","","3.9",",W,09,","","","","","6.6",",,W,07,","29.4",",W,16,","173.1","W","110.8",",W","7.6",",,,W","","","15.00",",W","20.79",",,,W","9.21",",,,W","","","","","270",",W","270",",W","","","","","13.4",",W","16.1",",W","",""
"USW00023174","2014-01","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2.0",",W","8.3","W","8.3",",W","0",",W","0",",W","0",",W","","","","","0",",W","0",",W","0",",W","15",",W","0",",W","2","","","","","","7.8",",W,13,+","","","","","0.0",",T,W,31,+","30.6",",W,17,","244.7","W","71.6",",W","0.0",",T,,W","","","16.29",",W","22.03",",,,W","10.55",",,,W","","","","","280",",W","340","1,W","","","","","9.4",",W","13.0","1,W","",""
"USW00023174","2014-02","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2.8",",W","8.3","W","0.0",",W","5",",W","3",",W","1",",W","","","","","0",",W","0",",W","0",",W","8",",W","0",",W","6","","","","","","7.8",",W,03,+","","","","","39.6",",,W,28,","25.6",",W,20,","326.7","W","82.0",",W","70.9",",,,W","","","15.40",",W","19.33",",,,W","11.48",",,,W","","","","","210",",W","200",",W","","","","","13.0",",W","17.4",",W","",""
"USW00023174","2014-03","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","3.3",",W","17.9","W","9.6",",W","2",",W","1",",W","0",",W","","","","","0",",W","0",",W","0",",W","11",",W","0",",W","8","","","","","","10.6",",W,31,","","","","","8.9",",,W,01,","29.4",",W,09,","381.9","W","55.2",",W","9.2",",,,W","","","16.86",",W","20.61",",,,W","13.12",",,,W","","","","","260",",W","270","1,W","","","","","13.4",",W","16.1","1,W","",""
"USW00023174","2014-04","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","3.7",",W","33.2","W","15.3",",W","3",",W","1",",W","0",",W","","","","","0",",W","0",",W","0",",W","11",",W","0",",W","7","","","","","","9.4",",W,03,","","","","","3.0",",,W,01,","31.7",",W,30,","436.8","W","54.9",",W","6.6",",,,W","","","17.01",",W","20.98",",,,W","13.04",",,,W","","","","","270",",W","280","1,W","","","","","15.7",",W","18.3","1,W","",""
"USW00023174","2014-05","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","3.6",",W","112.7","W","79.5",",W","0",",W","0",",W","0",",W","","","","","0",",W","0",",W","0",",W","23",",W","5",",W","","","","","","","12.2",",W,06,","","","","","0.0",",,W,31,+","36.1",",W,15,","448.7","W","11.9",",W","0.0",",,,W","","","20.51",",W","24.77",",,,W","16.25",",,,W","","","","","270",",W","270",",W","","","","","16.5",",W","19.7",",W","",""
"USW00023174","2014-06","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","3.4",",W","156.8","W","44.1",",W","0",",W","0",",W","0",",W","","","","","0",",W","0",",W","0",",W","28",",W","0",",W","7","","","","","","15.0",",W,09,+","","","","","0.0",",,W,30,+","24.4",",W,29,+","449.5","W","0.8",",W","0.0",",,,W","","","19.78",",W","22.46",",,,W","17.09",",,,W","","","","","270",",W","250",",W","","","","","8.9",",W","11.6",",W","",""
"USW00023174","2014-07","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","3.6",",W","274.3","W","117.5",",W","1",",W","1",",W","0",",W","","","","","0",",W","0",",W","0",",W","31",",W","0",",W","6","","","","","","18.3",",W,26,+","","","","","3.6",",,W,27,","28.9",",W,25,","0.0","W","0.0",",W","3.6",",,,W","","","22.12",",W","24.99",",,,W","19.25",",,,W","","","","","270",",W","260","1,W","","","","","10.7",",W","12.5","1,W","",""
"USW00023174","2014-08","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","3.5",",W","381.5","W","107.2",",W","2",",W","0",",W","0",",W","","","","","0",",W","0",",W","0",",W","31",",W","0",",W","6","","","","","","16.7",",W,05,","","","","","0.5",",,W,03,","28.9",",W,28,","0.0","W","0.0",",W","0.8",",,,W","","","21.79",",W","24.80",",,,W","18.79",",,,W","","","","","260",",W","270",",W","","","","","10.3",",W","13.0",",W","",""
"USW00023174","2014-09","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","3.2",",W","514.7","W","133.2",",W","1",",W","0",",W","0",",W","","","","","0",",W","0",",W","0",",W","30",",W","1",",W","13","","1","","","","16.7",",W,30,+","","","","","0.5",",,W,08,","32.2",",W,16,","0.0","W","0.0",",W","0.5",",,,W","","","22.77",",W","26.04",",,,W","19.51",",,,W","","","","","270",",W","280",",W","","","","","10.7",",W","13.4",",W","",""
"USW00023174","2014-10","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2.6",",W","600.4","W","85.7",",W","1",",W","1",",W","0",",W","","","","","0",",W","0",",W","0",",W","30",",W","2",",W","18","","1","","","","15.0",",W,28,+","","","","","6.1",",,W,31,","35.0",",W,03,","0.2","W","0.2",",W","6.1",",,,W","","","21.09",",W","25.10",",,,W","17.08",",,,W","","","","","230",",W","240","4,W","","","","","9.8",",W","14.3","4,W","",""
"USW00023174","2014-11","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2.6",",W","624.3","W","23.9",",W","2",",W","2",",W","0",",W","","","","","0",",W","0",",W","0",",W","18",",W","0",",W","9","","2","","","","10.6",",W,04,+","","","","","5.6",",,W,30,","31.1",",W,06,","25.3","W","25.1",",W","10.7",",,,W","","","18.29",",W","23.10",",,,W","13.48",",,,W","","","","","270",",W","270","2,W","","","","","12.5",",W","14.3","2,W","",""
"USW00023174","2014-12","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2.5",",W","624.9","W","0.6",",W","6",",W","6",",W","2",",W","","","","","0",",W","0",",W","0",",W","5",",W","0",",W","12","","1","","1","","4.4",",W,27,","","","","","37.8",",,W,12,","26.1",",W,23,","143.3","W","118.0",",W","102.5",",,,W","","","14.54",",W","18.28",",,,W","10.81",",,,W","","","","","270",",W","220","1,W","","","","","13.4",",W","17.9","1,W","",""
"USW00023174","2015-01","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2.0",",W","3.6","W","3.6",",W","4",",W","3",",W","0",",W","","","","","0",",W","0",",W","0",",W","15",",W","0",",W","12","","2","","","","2.2",",W,01,","","","","","17.5",",,W,10,","28.3",",W,06,","235.9","W","92.6",",W","31.7",",,,W","","","15.46",",W","20.43",",,,W","10.49",",,,W","","","","","160",",W","150","4,W","","","","","9.4",",W","11.6","4,W","",""
"USW00023174","2015-02","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2.7",",W","14.4","W","10.8",",W","1",",W","1",",W","0",",W","","","","","0",",W","0",",W","0",",W","10",",W","0",",W","16","","5","","","","7.2",",W,24,","","","","","6.9",",,W,22,","28.9",",W,13,+","308.5","W","72.6",",W","6.9",",,,W","","","16.13",",W","20.39",",,,W","11.86",",,,W","","","","","270",",W","260",",W","","","","","11.2",",W","13.0",",W","",""
"USW00023174","2015-03","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2.8",",W","50.8","W","36.4",",W","3",",W","2",",W","0",",W","","","","","0",",W","0",",W","0",",W","18",",W","1",",W","12","","2","","","","8.3",",W,04,+","","","","","6.4",",,W,01,","32.2",",W,14,","353.8","W","45.3",",W","12.5",",,,W","","","18.05",",W","22.92",",,,W","13.17",",,,W","","","","","330",",W","360",",W","","","","","9.8",",W","13.0",",W","",""
"USW00023174","2015-04","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","3.6",",W","59.6","W","8.8",",W","2",",W","1",",W","0",",W","","","","","0",",W","0",",W","0",",W","13",",W","0",",W","7","","","","","","8.9",",W,08,","","","","","2.5",",,W,07,","28.3",",W,03,","408.9","W","55.1",",W","2.8",",,,W","","","16.79",",W","20.90",",,,W","12.68",",,,W","","","","","270",",W","270",",W","","","","","13.9",",W","15.7",",W","",""
"USW00023174","2015-05","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","3.7",",W","59.6","W","0.0",",W","4",",W","3",",W","0",",W","","","","","0",",W","0",",W","0",",W","2",",W","0",",W","11","","3","","1","","9.4",",W,08,","","","","","4.8",",,W,14,","22.2",",W,01,","477.5","W","68.6",",W","10.9",",,,W","","","16.12",",W","19.01",",,,W","13.23",",,,W","","","","","260",",W","270",",W","","","","","11.2",",W","14.3",",W","",""
"USW00023174","2015-06","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","3.4",",W","88.8","W","29.2",",W","1",",W","0",",W","0",",W","","","","","0",",W","0",",W","0",",W","16",",W","0",",W","18","","5","","1","","13.9",",W,01,","","","","","0.3",",,W,09,","29.4",",W,30,","484.7","W","7.2",",W","0.3",",,,W","","","19.07",",W","21.99",",,,W","16.15",",,,W","","","","","270",",W","320",",W","","","","","9.4",",W","12.5",",W","",""
"USW00023174","2015-07","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","3.6",",W","180.0","W","91.2",",W","2",",W","1",",W","0",",W","","","","","0",",W","0",",W","0",",W","31",",W","0",",W","8","","1","","1","","16.7",",W,11,+","","","","","8.1",",,W,18,","30.0",",W,19,","0.0","W","0.0",",W","8.9",",,,W","","","21.28",",W","24.10",",,,W","18.45",",,,W","","","","","270",",W","20","1,W","","","","","10.3",",W","11.6","1,W","",""
"USW00023174","2015-08","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","3.3",",W","313.8","W","133.8",",W","0",",W","0",",W","0",",W","","","","","0",",W","0",",W","0",",W","31",",W","0",",W","5","","","","","","17.8",",W,24,+","","","","","0.0",",,W,31,+","30.0",",W,28,","0.0","W","0.0",",W","0.0",",,,W","","","22.65",",W","25.75",",,,W","19.55",",,,W","","","","","270",",W","340","1,W","","","","","11.2",",W","13.9","1,W","",""
"USW00023174","2015-09","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2.9",",W","482.2","W","168.4",",W","2",",W","1",",W","1",",W","","","","","0",",W","0",",W","0",",W","30",",W","2",",W","7","","","","","","17.8",",W,05,","","","","","45.7",",,W,15,","33.3",",W,09,","0.0","W","0.0",",W","46.0",",,,W","","","23.95",",W","27.34",",,,W","20.55",",,,W","","","","","260",",W","160",",W","","","","","9.4",",W","11.6",",W","",""
"USW00023174","2015-10","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","3.1",",W","637.0","W","154.8",",W","2",",W","0",",W","0",",W","","","","","0",",W","0",",W","0",",W","31",",W","4",",W","8","","","","","","15.6",",W,31,","","","","","2.0",",,W,04,","37.2",",W,10,","0.0","W","0.0",",W","2.5",",,,W","","","23.33",",W","27.34",",,,W","19.31",",,,W","","","","","10",",W","30","1,W","","","","","11.2",",W","15.7","1,W","",""
"USW00023174","2015-11","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","3.1",",W","654.6","W","17.6",",W","3",",W","0",",W","0",",W","","","","","0",",W","0",",W","0",",W","17",",W","0",",W","5","","","","1","","7.2",",W,30,","","","","","0.8",",,W,02,","31.7",",W,21,","63.9","W","63.9",",W","1.6",",,,W","","","16.79",",W","22.26",",,,W","11.32",",,,W","","","","","270",",W","320","2,W","","","","","14.8",",W","17.4","2,W","",""
"USW00023174","2015-12","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","3.1",",W","657.3","W","2.7",",W","5",",W","3",",W","0",",W","","","","","0",",W","0",",W","0",",W","9",",W","0",",W","7","","3","","","","3.9",",W,28,+","","","","","11.7",",,W,22,","26.7",",W,08,","198.7","W","134.8",",W","27.4",",,,W","","","14.07",",W","18.93",",,,W","9.21",",,,W","","","","","270",",W","270","2,W","","","","","16.5",",W","18.3","2,W","",""
"USW00023174","2016-01","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2.7",",W","0.0","W","0.0",",W","8",",W","4",",W","2",",W","","","","","0",",W","0",",W","0",",W","4",",W","0",",W","17","","2","","1","","6.7",",W,13,+","","","","","36.1",",,W,05,","24.4",",W,21,","337.1","W","138.4",",W","74.9",",,,W","","","13.87",",W","17.80",",,,W","9.94",",,,W","","","","","260",",W","260",",W","","","","","20.6",",W","23.7",",W","",""
"USW00023174","2016-02","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2.4",",W","30.0","W","30.0",",W","2",",W","2",",W","0",",W","","","","","0",",W","0",",W","0",",W","16",",W","0",",W","9","","6","","","","5.0",",W,02,","","","","","15.2",",,W,17,","31.7",",W,08,","399.0","W","61.9",",W","18.5",",,,W","","","17.23",",W","23.00",",,,W","11.47",",,,W","","","","","290",",W","280","1,W","","","","","13.0",",W","16.1","1,W","",""
"USW00023174","2016-03","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","3.8",",W","30.3","W","0.3",",W","5",",W","3",",W","0",",W","","","","","0",",W","0",",W","0",",W","7",",W","0",",W","13","","2","","1","","8.3",",W,12,","","","","","13.5",",,W,11,","25.0",",W,24,","477.3","W","78.3",",W","37.1",",,,W","","","15.82",",W","19.47",",,,W","12.16",",,,W","","","","","270",",W","270","1,W","","","","","17.4",",W","21.5","1,W","",""
"USW00023174","2016-04","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","3.7",",W","48.0","W","17.7",",W","3",",W","2",",W","0",",W","","","","","0",",W","0",",W","0",",W","12",",W","0",",W","9","","","","","","10.6",",W,26,","","","","","3.6",",,W,08,","28.9",",W,17,","519.7","W","42.4",",W","7.4",",,,W","","","17.51",",W","21.53",",,,W","13.49",",,,W","","","","","270",",W","260",",W","","","","","19.7",",W","22.8",",W","",""
"USW00023174","2016-05","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","3.6",",W","48.3","W","0.3",",W","2",",W","1",",W","0",",W","","","","","0",",W","0",",W","0",",W","4",",W","0",",W","8","","","","","","11.7",",W,22,","","","","","14.2",",,W,07,","21.7",",W,23,","558.4","W","38.7",",W","15.0",",,,W","","","17.10",",W","19.89",",,,W","14.30",",,,W","","","","","270",",W","270",",W","","","","","10.3",",W","11.6",",W","",""
"USW00023174","2016-06","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","3.5",",W","87.8","W","39.5","1,W","0",",W","0",",W","0",",W","","","","","0",",W","0",",W","0","1,W","18","1,W","0","1,W","21","","7","","","","13.3",",W,05,","","","","","0.0",",T,W,11,","29.4","1,W,19,","569.4","W","11.0","1,W","0.0",",T,,W","","","19.37","1,W","22.46","1,,,W","16.28",",,,W","","","","","270",",W","270",",W","","","","","10.3",",W","12.1",",W","",""
