"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES"
"USW00094789","2008-04","40.63915","-73.7639","2.7","JFK INTERNATIONAL AIRPORT, NY US","4.9",",W","1.1","0","1.1",",0","12",",0","5",",0","1",",0","0",",0","0",",0","0",",0","1",",0","0",",0","2",",0","0",",0","9","","4","","1","","-1.7",",0,03,","0",",,0,30,+","0",",,0,30,+","26.7",",,0,28,","26.1",",0,24,","2506.5","0","213.2",",0","69.9",",,,0","0",",,,0","11.27",",0","15.61",",,,0","6.92",",,,0","","","260",",X","320",",X","","","","","14.8",",X","18.3",",X","",""
"USW00094789","2008-05","40.63915","-73.7639","2.7","JFK INTERNATIONAL AIRPORT, NY US","5.3",",W","3.6","0","2.5",",0","12",",0","7",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","13",",0","0",",0","8","","","","2","","3.3",",0,01,","0",",,0,31,+","0",",,0,31,+","24.1",",,0,09,","25.0",",0,30,+","2610.4","0","103.9",",0","82.5",",,,0","0",",,,0","15.06",",0","19.59",",,,0","10.54",",,,0","","","280",",X","280",",X","","","","","15.6",",X","18.3",",X","",""
"USW00094789","2008-06","40.63915","-73.7639","2.7","JFK INTERNATIONAL AIRPORT, NY US","4.3",",W","143.8","0","140.2",",0","13",",0","7",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","4",",0","17","","1","","12","","14.4",",0,06,+","0",",,0,30,+","0",",,0,30,+","42.2",",,0,14,","35.0",",0,09,","2611.5","0","1.1",",0","90.4",",,,0","0",",,,0","22.97",",0","27.64",",,,0","18.30",",,,0","","","330",",X","330",",X","","","","","15.6",",X","17.9",",X","",""
"USW00094789","2008-07","40.63915","-73.7639","2.7","JFK INTERNATIONAL AIRPORT, NY US","4.3",",W","355.9","0","212.1",",0","8",",0","6",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","4",",0","11","","1","","4","","17.2",",0,28,","0",",,0,31,+","0",",,0,31,+","29.5",",,0,22,","33.3",",0,19,+","0.0","0","0.0",",0","83.8",",,,0","0",",,,0","25.17",",0","29.33",",,,0","21.02",",,,0","","","200",",X","200",",X","","","","","15.6",",X","17.4",",X","",""
"USW00094789","2008-08","40.63915","-73.7639","2.7","JFK INTERNATIONAL AIRPORT, NY US","3.9",",W","503.5","0","147.6",",0","9",",0","6",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","1",",0","8","","1","","8","","15.0",",0,20,","0",",,0,31,+","0",",,0,31,+","25.9",",,0,15,","32.2",",0,06,","0.0","0","0.0",",0","81.6",",,,0","0",",,,0","23.10",",0","27.65",",,,0","18.54",",,,0","","","280",",X","260",",X","","","","","12.5",",X","14.8",",X","",""
"USW00094789","2008-09","40.63915","-73.7639","2.7","JFK INTERNATIONAL AIRPORT, NY US","4.3",",W","585.6","0","82.1",",0","9",",0","7",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","27",",0","0",",0","9","","2","","1","","11.1",",0,20,","0",",,0,30,+","0",",,0,30,+","63.8",",,0,06,","31.1",",0,02,","9.1","0","9.1",",0","171.5",",,,0","0",",,,0","20.77",",0","24.59",",,,0","16.94",",,,0","","","320",",X","320",",X","","","","","14.8",",X","18.3",",X","",""
"USW00094789","2008-10","40.63915","-73.7639","2.7","JFK INTERNATIONAL AIRPORT, NY US","4.9",",W","591.2","0","5.6",",0","7",",0","5",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","8",",0","0",",0","8","","","","3","","1.7",",0,24,","0",",,0,31,+","0",",T,0,28,","48.5",",,0,28,","26.1",",0,16,","165.5","0","156.4",",0","89.5",",,,0","0",",T,,0","13.47",",0","18.01",",,,0","8.93",",,,0","","","150",",X","150",",X","","","","","16.1",",X","20.6",",X","",""
"USW00094789","2008-11","40.63915","-73.7639","2.7","JFK INTERNATIONAL AIRPORT, NY US","5.3",",W","591.2","0","0.0",",0","10",",0","8",",0","0",",0","0",",0","0",",0","0",",0","8",",0","0",",0","0",",0","0",",0","9","","2","","","","-4.4",",0,22,","0",",,0,30,+","0",",T,0,18,+","17.8",",,0,30,","19.4",",0,01,","480.8","0","315.3",",0","84.8",",,,0","0",",T,,0","7.82",",0","11.12",",,,0","4.52",",,,0","","","260",",X","210",",X","","","","","14.8",",X","18.3",",X","",""
"USW00094789","2008-12","40.63915","-73.7639","2.7","JFK INTERNATIONAL AIRPORT, NY US","6.1",",W","591.2","0","0.0",",0","18",",0","9",",0","2",",0","5",",0","1",",0","0",",0","19",",0","4",",0","0",",0","0",",0","12","","3","","3","","-10.0",",0,22,","76",",,0,21,","66",",,0,19,","52.3",",,0,11,","17.8",",0,28,","940.4","0","459.6",",0","151.8",",,,0","124",",,,0","3.51",",0","7.40",",,,0","-0.39",",,,0","","","270",",X","260",",X","","","","","18.3",",X","22.8",",X","",""
"USW00094789","2009-01","40.63915","-73.7639","2.7","JFK INTERNATIONAL AIRPORT, NY US","5.4",",W","0.0","0","0.0",",0","9",",0","3",",0","1",",0","9",",0","2",",0","0",",0","29",",0","12",",0","0",",0","0",",0","6","","1","","1","","-13.9",",0,17,","51",",,0,28,+","58",",,0,28,","38.6",",,0,07,","7.2",",0,05,","1565.9","0","625.5",",0","72.6",",,,0","162",",,,0","-1.84",",0","1.45",",,,0","-5.14",",,,0","","","250",",X","260",",X","","","","","17.4",",X","21.9",",X","",""
"USW00094789","2009-02","40.63915","-73.7639","2.7","JFK INTERNATIONAL AIRPORT, NY US","6.2",",W","0.0","0","0.0",",0","7",",0","3",",0","0",",0","4",",0","1",",0","0",",0","23",",0","3",",0","0",",0","0",",0","8","","","","","","-11.1",",0,05,","25",",,0,07,+","102",",,0,03,","9.7",",,0,03,","16.7",",0,11,","2016.3","0","450.4",",0","25.0",",,,0","102",",,,0","2.25",",0","6.75",",,,0","-2.25",",,,0","","","260",",X","260",",X","","","","","20.6",",X","24.6",",X","",""
"USW00094789","2009-03","40.63915","-73.7639","2.7","JFK INTERNATIONAL AIRPORT, NY US","4.9",",W","0.0","0","0.0",",0","9",",0","6",",0","0",",0","5",",0","2",",0","0",",0","12",",0","2",",0","0",",0","0",",0","11","","2","","1","","-10.6",",0,03,","178",",,0,03,","130",",,0,02,","14.0",",,0,29,","20.0",",0,07,","2432.3","0","416.0",",0","48.8",",,,0","179",",,,0","4.91",",0","9.13",",,,0","0.70",",,,0","","","350",",X","360","1,X","","","","","16.5",",X","20.1","1,X","",""
"USW00094789","2009-04","40.63915","-73.7639","2.7","JFK INTERNATIONAL AIRPORT, NY US","5.5",",W","8.6","0","8.6",",0","12",",0","7",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","5",",0","0",",0","13","","3","","3","","1.7",",0,13,","0",",,0,30,+","0",",T,0,15,+","31.0",",,0,20,","30.0",",0,26,","2645.6","0","213.3",",0","107.7",",,,0","0",",T,,0","11.51",",0","15.93",",,,0","7.09",",,,0","","","260",",X","270",",X","","","","","17.0",",X","20.6",",X","",""
"USW00094789","2009-05","40.63915","-73.7639","2.7","JFK INTERNATIONAL AIRPORT, NY US","4.4",",W","18.6","0","10.0",",0","14",",0","11",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","12",",0","0",",0","18","","6","","5","","6.7",",0,19,","0",",,0,31,+","0",",,0,31,+","26.2",",,0,29,","26.7",",0,31,+","2732.5","0","86.9",",0","111.7",",,,0","0",",,,0","15.85",",0","19.80",",,,0","11.90",",,,0","","","330",",X","330",",X","","","","","13.9",",X","17.4",",X","",""
"USW00094789","2009-06","40.63915","-73.7639","2.7","JFK INTERNATIONAL AIRPORT, NY US","3.8",",W","78.8","0","60.2",",0","18",",0","10",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","22",",0","0",",0","19","","3","","5","","10.0",",0,01,","0",",,0,30,+","0",",,0,30,+","57.2",",,0,18,","28.3",",0,29,+","2752.5","0","20.0",",0","196.8",",,,0","0",",,,0","19.68",",0","23.24",",,,0","16.11",",,,0","","","360",",X","10",",X","","","","","14.3",",X","17.9",",X","",""
"USW00094789","2009-07","40.63915","-73.7639","2.7","JFK INTERNATIONAL AIRPORT, NY US","4.2",",W","228.2","0","149.4",",0","12",",0","7",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","1",",0","16","","","","8","","14.4",",0,10,","0",",,0,31,+","0",",T,0,07,","19.3",",,0,21,","32.2",",0,30,","0.0","0","0.0",",0","90.8",",,,0","0",",T,,0","23.15",",0","27.27",",,,0","19.04",",,,0","","","230",",X","300",",X","","","","","17.0",",X","23.7",",X","",""
"USW00094789","2009-08","40.63915","-73.7639","2.7","JFK INTERNATIONAL AIRPORT, NY US","3.8",",W","426.3","0","198.1",",0","10",",0","5",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","5",",0","12","","","","6","","15.6",",0,31,","0",",,0,31,+","0",",,0,31,+","37.3",",,0,28,","33.3",",0,10,","0.0","0","0.0",",0","88.9",",,,0","0",",,,0","24.72",",0","28.45",",,,0","20.99",",,,0","","","180",",X","180","1,X","","","","","14.3",",X","17.9","1,X","",""
"USW00094789","2009-09","40.63915","-73.7639","2.7","JFK INTERNATIONAL AIRPORT, NY US","4.2",",W","475.3","0","49.0",",0","8",",0","4",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","23",",0","0",",0","5","","","","","","10.0",",0,30,+","0",",,0,30,+","0",",,0,30,+","35.8",",,0,27,","30.0",",0,05,","18.1","0","18.1",",0","80.4",",,,0","0",",,,0","19.36",",0","23.43",",,,0","15.30",",,,0","","","180",",X","300","1,X","","","","","14.3",",X","19.7","1,X","",""
"USW00094789","2009-10","40.63915","-73.7639","2.7","JFK INTERNATIONAL AIRPORT, NY US","5.1",",W","475.9","0","0.6",",0","11",",0","7",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","5",",0","0",",0","10","","1","","2","","3.9",",0,19,","0",",,0,31,+","0",",,0,31,+","45.7",",,0,03,","22.8",",0,07,","179.4","0","161.3",",0","149.2",",,,0","0",",,,0","13.15",",0","16.90",",,,0","9.40",",,,0","","","290",",X","290",",X","","","","","19.2",",X","25.0",",X","",""
"USW00094789","2009-11","40.63915","-73.7639","2.7","JFK INTERNATIONAL AIRPORT, NY US","5.0",",W","475.9","0","0.0",",0","9",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","9","","","","1","","0.6",",0,07,","0",",,0,30,+","0",",,0,30,+","17.0",",,0,20,","19.4",",0,15,","412.1","0","232.7",",0","35.8",",,,0","0",",,,0","10.58",",0","13.98",",,,0","7.17",",,,0","","","310",",X","310",",X","","","","","16.5",",X","21.5",",X","",""
"USW00094789","2009-12","40.63915","-73.7639","2.7","JFK INTERNATIONAL AIRPORT, NY US","6.6",",W","475.9","0","0.0",",0","11",",0","11",",0","1",",0","7",",0","3",",0","0",",0","18",",0","7",",0","0",",0","0",",0","11","","2","","1","","-8.9",",0,29,","356",",,0,21,+","249",",,0,19,","38.4",",,0,09,","18.9",",0,03,","908.0","0","495.9",",0","158.7",",,,0","412",",,,0","2.34",",0","5.87",",,,0","-1.20",",,,0","","","310",",X","320",",X","","","","","18.3",",X","23.7",",X","",""
"USW00094789","2010-01","40.63915","-73.7639","2.7","JFK INTERNATIONAL AIRPORT, NY US","6.0",",W","0.0","0","0.0",",0","7",",0","2",",0","0",",0","0",",0","0",",0","0",",0","25",",0","9",",0","0",",0","0",",0","8","","1","","1","","-10.0",",0,30,+","0",",T,0,08,+","23",",,0,28,","21.6",",,0,25,","11.7",",0,25,","1474.0","0","566.0",",0","42.5",",,,0","36",",,,0","0.08",",0","3.68",",,,0","-3.53",",,,0","","","160",",X","160",",X","","","","","18.3",",X","23.2",",X","",""
"USW00094789","2010-02","40.63915","-73.7639","2.7","JFK INTERNATIONAL AIRPORT, NY US","6.3",",W","0.0","0","0.0",",0","11",",0","7",",0","3",",0","17",",0","5",",0","0",",0","23",",0","1",",0","0",",0","0",",0","11","","3","","","","-8.9",",0,07,","254",",,0,26,+","277",",,0,10,","40.4",",,0,25,","8.3",",0,21,","1970.6","0","496.6",",0","152.9",",,,0","754",",,,0","0.60",",0","3.31",",,,0","-2.12",",,,0","","","270",",X","280",",X","","","","","16.5",",X","19.7",",X","",""
"USW00094789","2010-03","40.63915","-73.7639","2.7","JFK INTERNATIONAL AIRPORT, NY US","6.1",",W","0.0","0","0.0",",0","13",",0","9",",0","4",",0","2",",0","0",",0","0",",0","2",",0","0",",0","1",",0","0",",0","11","","1","","2","","-1.7",",0,27,","102",",,0,01,","0",",T,0,05,+","58.2",",,0,30,","21.1",",0,20,","2279.3","0","308.7",",0","219.2",",,,0","0",",T,,0","8.37",",0","12.59",",,,0","4.15",",,,0","","","80",",X","80",",X","","","","","23.2",",X","33.5",",X","",""
"USW00094789","2010-04","40.63915","-73.7639","2.7","JFK INTERNATIONAL AIRPORT, NY US","4.9",",W","2.5","0","2.5",",0","8",",0","4",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","7",",0","0",",0","10","","2","","2","","4.4",",0,28,","0",",,0,30,+","0",",,0,30,+","39.4",",,0,25,","30.6",",0,07,","2441.9","0","162.6",",0","85.9",",,,0","0",",,,0","13.00",",0","17.90",",,,0","8.10",",,,0","","","310",",X","310",",X","","","","","15.6",",X","20.6",",X","",""
"USW00094789","2010-05","40.63915","-73.7639","2.7","JFK INTERNATIONAL AIRPORT, NY US","4.6",",W","39.7","0","37.2",",0","7",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","22",",0","1",",0","10","","2","","3","","5.6",",0,10,","0",",,0,31,+","0",",,0,31,+","22.9",",,0,18,","32.8",",0,26,","2498.9","0","57.0",",0","50.4",",,,0","0",",,,0","17.70",",0","22.78",",,,0","12.61",",,,0","","","270",",X","270","1,X","","","","","17.9",",X","23.2","1,X","",""
"USW00094789","2010-06","40.63915","-73.7639","2.7","JFK INTERNATIONAL AIRPORT, NY US","4.6",",W","200.8","0","161.1",",0","7",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","8",",0","11","","2","","2","","11.7",",0,09,","0",",,0,30,+","0",",,0,30,+","25.1",",,0,09,","36.7",",0,28,","2501.7","0","2.8",",0","34.5",",,,0","0",",,,0","23.61",",0","28.57",",,,0","18.65",",,,0","","","320",",X","320","1,X","","","","","13.9",",X","17.9","1,X","",""
"USW00094789","2010-07","40.63915","-73.7639","2.7","JFK INTERNATIONAL AIRPORT, NY US","4.4",",W","471.7","0","270.9",",0","6",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","13",",0","8","","","","6","","16.7",",0,02,","0",",,0,31,+","0",",,0,31,+","21.6",",,0,13,","38.3",",0,06,+","0.0","0","0.0",",0","62.0",",,,0","0",",,,0","27.07",",0","31.65",",,,0","22.49",",,,0","","","330",",X","330","1,X","","","","","16.5",",X","21.0","1,X","",""
"USW00094789","2010-08","40.63915","-73.7639","2.7","JFK INTERNATIONAL AIRPORT, NY US","4.2",",W","665.1","0","193.4",",0","7",",0","5",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","8",",0","4","","","","2","","16.1",",0,28,+","0",",,0,31,+","0",",,0,31,+","45.0",",,0,22,","36.1",",0,31,","0.0","0","0.0",",0","79.3",",,,0","0",",,,0","24.57",",0","28.85",",,,0","20.29",",,,0","","","300",",X","290",",X","","","","","12.5",",X","16.1",",X","",""
"USW00094789","2010-09","40.63915","-73.7639","2.7","JFK INTERNATIONAL AIRPORT, NY US","5.1",",W","761.0","0","95.9",",0","8",",0","8",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","2",",0","10","","","","5","","11.7",",0,21,+","0",",,0,30,+","0",",,0,30,+","26.9",",,0,30,","33.3",",0,08,+","5.0","0","5.0",",0","111.3",",,,0","0",",,,0","21.36",",0","25.59",",,,0","17.13",",,,0","","","260",",X","270",",X","","","","","17.4",",X","20.1",",X","",""
"USW00094789","2010-10","40.63915","-73.7639","2.7","JFK INTERNATIONAL AIRPORT, NY US","5.4",",W","761.8","0","0.8",",0","11",",0","5",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","8",",0","0",",0","9","","2","","1","","5.6",",0,31,","0",",,0,31,+","0",",,0,31,+","51.3",",,0,01,","24.4",",0,28,","118.3","0","113.3",",0","112.4",",,,0","0",",,,0","14.71",",0","18.86",",,,0","10.55",",,,0","","","160",",X","160",",X","","","","","15.6",",X","19.7",",X","",""
"USW00094789","2010-11","40.63915","-73.7639","2.7","JFK INTERNATIONAL AIRPORT, NY US","5.3",",W","761.8","0","0.0",",0","9",",0","3",",0","0",",0","0",",0","0",",0","0",",0","1",",0","0",",0","0",",0","0",",0","6","","","","1","","-0.6",",0,29,","0",",,0,30,+","0",",T,0,25,+","22.6",",,0,04,","18.9",",0,13,","404.2","0","285.9",",0","49.5",",,,0","0",",T,,0","8.80",",0","12.52",",,,0","5.08",",,,0","","","270",",X","260",",X","","","","","17.4",",X","23.2",",X","",""
"USW00094789","2010-12","40.63915","-73.7639","2.7","JFK INTERNATIONAL AIRPORT, NY US","6.7",",W","761.8","0","0.0",",0","5",",0","4",",0","1",",0","5",",0","2",",0","0",",0","26",",0","6",",0","0",",0","0",",0","4","","2","","","","-7.2",",0,14,+","406",",,0,27,","267",",,0,26,","29.2",",,0,12,","15.0",",0,01,","954.6","0","550.4",",0","79.4",",,,0","402",",,,0","0.58",",0","3.76",",,,0","-2.61",",,,0","","","340",",X","340",",X","","","","","21.5",",X","26.4",",X","",""
"USW00094789","2011-01","40.63915","-73.7639","2.7","JFK INTERNATIONAL AIRPORT, NY US","4.9",",W","0.0","X","0.0",",X","12",",X","7",",X","1",",X","20",",X","5",",X","0",",X","28",",X","10",",X","0",",X","0",",X","11","","4","","","","-14.4",",X,24,","305",",,X,27,","152",",,X,26,","32.5",",,X,18,","9.4",",X,02,","1573.2","X","618.6",",X","90.4",",,,X","561",",,,X","-1.62",",X","1.55",",,,X","-4.79",",,,X","","","30",",X","30",",X","","","","","18.3",",X","21.9",",X","",""
"USW00094789","2011-02","40.63915","-73.7639","2.7","JFK INTERNATIONAL AIRPORT, NY US","6.1",",W","0.0","X","0.0",",X","10",",X","8",",X","1",",X","14",",X","1",",X","0",",X","22",",X","2",",X","0",",X","0",",X","9","","1","","2","","-8.9",",X,09,","229",",,X,01,","58",",,X,21,","32.0",",,X,25,","19.4",",X,18,","2041.7","X","468.5",",X","81.1",",,,X","71",",,,X","1.60",",X","6.17",",,,X","-2.96",",,,X","","","330",",X","300",",X","","","","","21.5",",X","26.8",",X","",""
"USW00094789","2011-03","40.63915","-73.7639","2.7","JFK INTERNATIONAL AIRPORT, NY US","6.2",",W","0.0","X","0.0",",X","9",",X","7",",X","1",",X","2",",X","0",",X","0",",X","12",",X","0",",X","1",",X","0",",X","10","","","","1","","-6.7",",X,03,","25",",,X,24,+","23",",,X,23,","33.5",",,X,06,","26.1",",X,18,","2435.1","X","393.4",",X","115.7",",,,X","33",",,,X","5.64",",X","9.91",",,,X","1.37",",,,X","","","330",",X","160",",X","","","","","16.1",",X","21.9",",X","",""
"USW00094789","2011-04","40.63915","-73.7639","2.7","JFK INTERNATIONAL AIRPORT, NY US","5.6",",W","0.0","X","0.0",",X","12",",X","7",",X","1",",X","0",",X","0",",X","0",",X","0",",X","0",",X","3",",X","0",",X","10","","7","","5","","0.6",",X,01,","0",",,X,30,+","0",",T,X,01,","31.8",",,X,16,","23.3",",X,24,","2651.8","X","216.7",",X","109.3",",,,X","0",",T,,X","11.11",",X","15.27",",,,X","6.95",",,,X","","","180",",X","80",",X","","","","","16.5",",X","21.5",",X","",""
"USW00094789","2011-05","40.63915","-73.7639","2.7","JFK INTERNATIONAL AIRPORT, NY US","4.4",",W","30.9","X","30.9",",X","9",",X","5",",X","1",",X","0",",X","0",",X","0",",X","0",",X","0",",X","16",",X","0",",X","16","","5","","2","","8.3",",X,06,+","0",",,X,31,+","0",",,X,31,+","25.7",",,X,17,","30.6",",X,31,","2718.8","X","67.0",",X","80.2",",,,X","0",",,,X","17.17",",X","21.20",",,,X","13.13",",,,X","","","190",",X","320","1,X","","","","","13.9",",X","17.9","1,X","",""
"USW00094789","2011-06","40.63915","-73.7639","2.7","JFK INTERNATIONAL AIRPORT, NY US","4.2",",W","152.2","X","121.3",",X","9",",X","4",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","28",",X","1",",X","14","","2","","4","","13.3",",X,15,+","0",",,X,30,+","0",",,X,30,+","23.6",",,X,17,","33.9",",X,09,","2721.3","X","2.5",",X","53.2",",,,X","0",",,,X","22.29",",X","26.76",",,,X","17.82",",,,X","","","320",",X","330","1,X","","","","","14.8",",X","17.9","1,X","",""
"USW00094789","2011-07","40.63915","-73.7639","2.7","JFK INTERNATIONAL AIRPORT, NY US","4.1",",W","407.3","X","255.1",",X","8",",X","5",",X","1",",X","0",",X","0",",X","0",",X","0",",X","0",",X","31",",X","10",",X","8","","1","","5","","17.2",",X,01,","0",",,X,31,+","0",",,X,31,+","32.5",",,X,29,","39.4",",X,22,","0.0","X","0.0",",X","68.7",",,,X","0",",,,X","26.56",",X","31.44",",,,X","21.69",",,,X","","","320",",Z","310","2,Z","","","","","17.9",",Z","22.8","2,Z","",""
"USW00094789","2011-08","40.63915","-73.7639","2.7","JFK INTERNATIONAL AIRPORT, NY US","4.4",",W","587.6","X","180.3",",X","12",",X","10",",X","4",",X","0",",X","0",",X","0",",X","0",",X","0",",X","31",",X","2",",X","11","","","","7","","16.1",",X,29,","0",",,X,31,+","0",",,X,31,+","198.1",",,X,14,","33.3",",X,08,+","0.0","X","0.0",",X","437.9",",,,X","0",",,,X","24.15",",X","28.03",",,,X","20.27",",,,X","","","260",",X","170",",X","","","","","20.6",",X","26.4",",X","",""
"USW00094789","2011-09","40.63915","-73.7639","2.7","JFK INTERNATIONAL AIRPORT, NY US","3.9",",W","678.9","X","91.3",",X","10",",X","6",",X","2",",X","0",",X","0",",X","0",",X","0",",X","0",",X","25",",X","0",",X","14","","4","","3","","10.0",",X,16,","0",",,X,30,+","0",",,X,30,+","30.5",",,X,06,","30.0",",X,09,","11.6","X","11.6",",X","107.1",",,,X","0",",,,X","20.99",",X","24.38",",,,X","17.60",",,,X","","","340",",X","340","5,X","","","","","14.3",",X","17.0","5,X","",""
"USW00094789","2011-10","40.63915","-73.7639","2.7","JFK INTERNATIONAL AIRPORT, NY US","4.9",",W","689.0","X","10.1",",X","10",",X","5",",X","2",",X","1",",X","1",",X","0",",X","1",",X","0",",X","7",",X","0",",X","1","","1","","1","","0.0",",X,31,","25",",,X,30,","38",",,X,29,","46.2",",,X,29,","30.6",",X,09,","142.0","X","130.4",",X","111.9",",,,X","38",",,,X","14.45",",X","18.61",",,,X","10.29",",,,X","","","240",",X","240",",X","","","","","14.3",",X","17.4",",X","",""
"USW00094789","2011-11","40.63915","-73.7639","2.7","JFK INTERNATIONAL AIRPORT, NY US","4.6",",W","689.0","X","0.0",",X","7",",X","5",",X","1",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","7","","1","","","","0.6",",X,06,","0",",,X,30,+","0",",,X,30,+","38.1",",,X,22,","20.6",",X,08,","378.1","X","236.1",",X","82.4",",,,X","0",",,,X","10.46",",X","14.61",",,,X","6.31",",,,X","","","140",",X","300","2,X","","","","","14.3",",X","19.2","2,X","",""
"USW00094789","2011-12","40.63915","-73.7639","2.7","JFK INTERNATIONAL AIRPORT, NY US","4.8",",W","689.0","X","0.0",",X","8",",X","6",",X","0",",X","0",",W","0",",W","0",",X","12",",X","1",",X","0",",X","0",",X","5","","1","","1","","-6.1",",X,19,","0",",,X,31,+","0",",,W,31,+","25.1",",,X,07,","15.6",",X,22,","765.9","X","387.8",",X","79.3",",,,X","0",",,,W","5.82",",X","9.93",",,,X","1.72",",,,X","","","330",",X","310","1,X","","","","","20.1",",X","24.1","1,X","",""
"USW00094789","2012-01","40.63915","-73.7639","2.7","JFK INTERNATIONAL AIRPORT, NY US","6.0",",W","0.0","X","0.0",",X","8",",X","7",",X","0",",X","2",",X","1",",X","0",",X","16",",X","3",",X","0",",X","0",",X","5","","1","","1","","-10.6",",X,04,","51",",,X,22,","41",",,X,21,","22.9",",,X,12,","16.1",",X,07,","1245.3","X","479.4",",X","55.6",",,,X","41",",,,X","2.87",",X","7.01",",,,X","-1.27",",,,X","","","260",",X","280",",X","","","","","17.9",",X","23.2",",X","",""
"USW00094789","2012-02","40.63915","-73.7639","2.7","JFK INTERNATIONAL AIRPORT, NY US","5.4",",W","0.0","X","0.0",",X","10",",X","4",",X","0",",X","0",",X","0",",X","0",",X","12",",X","0",",X","0",",X","0",",X","6","","","","","","-6.1",",X,12,","0",",T,X,11,","8",",,X,11,+","12.4",",,X,29,","17.8",",X,01,","1642.4","X","397.1",",X","32.0",",,,X","16",",,,X","4.64",",X","8.59",",,,X","0.69",",,,X","","","270",",X","280",",X","","","","","17.4",",X","21.9",",X","",""
"USW00094789","2012-03","40.63915","-73.7639","2.7","JFK INTERNATIONAL AIRPORT, NY US","5.1",",W","0.0","X","0.0",",X","11",",X","5",",X","0",",X","0",",X","0",",X","0",",X","4",",X","0",",X","2",",X","0",",X","7","","6","","1","","-3.3",",X,06,","0",",,X,31,+","0",",,X,31,+","8.9",",,X,31,","25.0",",X,23,","1926.8","X","284.4",",X","28.7",",,,X","0",",,,X","9.16",",X","13.28",",,,X","5.04",",,,X","","","320",",X","320",",X","","","","","17.0",",X","20.6",",X","",""
"USW00094789","2012-04","40.63915","-73.7639","2.7","JFK INTERNATIONAL AIRPORT, NY US","5.7",",W","2.8","X","2.8",",X","6",",X","5",",X","1",",X","0",",X","0",",X","0",",X","0",",X","0",",X","4",",X","0",",X","6","","1","","","","2.8",",X,06,","0",",,X,30,+","0",",,X,30,+","54.4",",,X,22,","27.2",",X,17,","2111.3","X","184.5",",X","75.4",",,,X","0",",,,X","12.27",",X","17.24",",,,X","7.31",",,,X","","","270",",X","270",",X","","","","","17.0",",X","21.5",",X","",""
